nappi_code,active_ingredients,product_name,ranking,promotion_from,promotion_to,promotion_price,regular_price,,NOTES:
704781,IBUPROFEN,IBUGESIC,,,,,37.62,,
721335,IBUPROFEN,INFLAMAX PAEDIATRIC,,,,,37.62,,
700695,IBUPROFEN,NUROFEN FOR CHILDREN S/F,,,,,37.62,,
712683,IBUPROFEN,NUROFEN FOR CHILDREN STRAWBERRY,,,,,37.62,,
705245,IBUPROFEN/PARACETAMOL/CODEINE,MYBULEN,,,,,62.77,,
793744,IBUPROFEN/PARACETAMOL/CODEINE,MYPRODOL,,,,,62.77,,
795623,IBUPROFEN/PSEUDOEPHEDRINE,ADVIL CS,,,,,48.23,,
707952,IBUPROFEN/PSEUDOEPHEDRINE,BENYLIN FOR COLDS,,,,,48.23,,
721827,IBUPROFEN/PSEUDOEPHEDRINE,IBUMAX COLD & FLU,,,,,48.23,,
826847,IBUPROFEN/PSEUDOEPHEDRINE,NUROFEN COLD AND FLU,,,,,48.23,,
702941,IBUPROFEN/PSEUDOEPHEDRINE,SINUTAB 3-WAY,,,,,48.23,,
705491,IMATINIB MESYLATE,GLEEVEC,,,,,5 238.27,,
722780,IMATINIB MESYLATE,IMATINIB ACCORD,,,,,5 238.27,,
718595,IMATINIB MESYLATE,IMAVEC,,,,,5 238.27,,
722940,IMATINIB MESYLATE,MIVESTA,,,,,5 238.27,,
719926,IMATINIB MESYLATE,SUNMATIN,,,,,5 238.27,,
718477,IMATINIB MESYLATE,VATIVIO,,,,,5 238.27,,
705490,IMATINIB MESYLATE,GLEEVEC,,,,,8 666.01,,
722788,IMATINIB MESYLATE,IMATINIB ACCORD,,,,,8 666.01,,
723296,IMATINIB MESYLATE,IMAVEC,,,,,8 666.01,,
722964,IMATINIB MESYLATE,MIVESTA,,,,,8 666.01,,
719927,IMATINIB MESYLATE,SUNMATIN,,,,,8 666.01,,
3000431,IMATINIB MESYLATE,VATIVIO,,,,,8 666.01,,
724661,IMIPRAMINE HCL,ETHIPRAMINE,,,,,49.10,,
771120,IMIPRAMINE HCL,TOFRANIL,,,,,49.10,,
716962,INDAPAMIDE,DYNA INDAPAMIDE SR,,,,,50.52,,
830836,INDAPAMIDE,NATRILIX SR,,,,,50.52,,
710313,INDAPAMIDE,CIPLA-INDAPAMIDE,,,,,16.43,,
819417,INDAPAMIDE,DAPAMAX,,,,,16.43,,
833045,INDAPAMIDE,DAPTRIL,,,,,16.43,,
822825,INDAPAMIDE,HYDRO-LESS,,,,,16.43,,
703329,INDAPAMIDE,MYLAN INDAPAMIDE,,,,,16.43,,
831026,INDAPAMIDE,SANDOZ INDAPAMIDE,,,,,16.43,,
701891,INDOMETHACIN,AMDOCIN,,,,,26.27,,
704725,INDOMETHACIN,ARTHREXIN,,,,,26.27,,
787833,INDOMETHACIN,BETACIN,,,,,26.27,,
868213,INDOMETHACIN,GULF INDOMETHACIN,,,,,26.27,,
788996,INDOMETHACIN,MEDIFLEX,,,,,26.27,,
704776,INDOMETHACIN,SANDOZ INDOMETHACIN,,,,,26.27,,
890172,IPRATROPIUM BROMIDE,ADCO-IPRATROPIUM BROMIDE,,,,,145.26,,
786241,IPRATROPIUM BROMIDE,ATROVENT HIGH,,,,,145.26,,
714287,IPRATROPIUM BROMIDE,IPVENT,,,,,145.26,,
717204,IPRATROPIUM BROMIDE,TROPIVENT,,,,,145.26,,
705722,IPRATROPIUM BROMIDE/SALBUTAMOL SULPHATE*,ADCO-COMBINEB 2.5ML,,,,,818.92,,
824577,IPRATROPIUM BROMIDE/SALBUTAMOL SULPHATE*,COMBIVENT UDV,,,,,818.92,,
703983,IPRATROPIUM BROMIDE/SALBUTAMOL SULPHATE*,DUOLIN,,,,,818.92,,
720582,IRBESARTAN,ANTOSART,,,,,96.33,,
837814,IRBESARTAN,APROVEL,,,,,96.33,,
717793,IRBESARTAN,DYNARB,,,,,96.33,,
712385,IRBESARTAN,IRBEWIN,,,,,96.33,,
718506,IRBESARTAN,IRTANEL,,,,,96.33,,
723194,IRBESARTAN,JUBITAN,,,,,96.33,,
720583,IRBESARTAN,ANTOSART,,,,,101.89,,
837822,IRBESARTAN,APROVEL,,,,,101.89,,
717794,IRBESARTAN,DYNARB,,,,,101.89,,
712384,IRBESARTAN,IRBEWIN,,,,,101.89,,
718507,IRBESARTAN,IRTANEL,,,,,101.89,,
723203,IRBESARTAN,JUBITAN,,,,,101.89,,
891353,IRBESARTAN/HYDROCHLOROTHIAZIDE,COAPROVEL,,,,,216.54,,
712386,IRBESARTAN/HYDROCHLOROTHIAZIDE,CO-IRBEWIN,,,,,216.54,,
898597,IRBESARTAN/HYDROCHLOROTHIAZIDE*,COAPROVEL,,,,,277.66,,
712387,IRBESARTAN/HYDROCHLOROTHIAZIDE*,CO-IRBEWIN,,,,,277.66,,
712603,IRINOTECAN HCL,ACCORD IRINOTECAN,,,,,351.40,,
716182,IRINOTECAN HCL,CIPLA IRINOTECAN,,,,,351.40,,
3001483,IRINOTECAN HCL,IROCAN (NAMIBIA) CONCENTRATE,,,,,351.40,,
712643,IRINOTECAN HCL,IRINOTAS,,,,,351.40,,
717026,IRINOTECAN HCL,MYLAN IRINOTECAN,,,,,351.40,,
711903,IRINOTECAN HCL,SANDOZ IRINOTECAN,,,,,351.40,,
712872,IRINOTECAN HCL,ACCORD IRINOTECAN,,,,,919.26,,
829579,IRINOTECAN HCL,CAMPTO,,,,,919.26,,
716183,IRINOTECAN HCL,CIPLA IRINOTECAN,,,,,919.26,,
3001484,IRINOTECAN HCL,IROCAN (NAMIBIA) CONCENTRATE,,,,,919.26,,
712873,IRINOTECAN HCL,IRINOTAS,,,,,919.26,,
717027,IRINOTECAN HCL,MYLAN IRINOTECAN,,,,,919.26,,
711902,IRINOTECAN HCL,SANDOZ IRINOTECAN,,,,,919.26,,
709808,ISOCONAZOLE/DIFLUCORTOLONE,MAXADERM,,,,,177.50,,
771937,ISOCONAZOLE/DIFLUCORTOLONE,TRAVOCORT,,,,,177.50,,
821500,ISOSORBIDE MONONITRATE,IMDUR,,,,,199.62,,
710251,ISOSORBIDE MONONITRATE,MONICOR SR,,,,,199.62,,
701667,ISOTRETINOIN,ACNETANE,,,,,250.99,,
711877,ISOTRETINOIN,ACNETRET,,,,,250.99,,
701469,ISOTRETINOIN,ORATANE,,,,,250.99,,
761125,ISOTRETINOIN,ROACCUTANE,,,,,250.99,,
701656,ISOTRETINOIN,ACNETANE,,,,,506.64,,
711876,ISOTRETINOIN,ACNETRET,,,,,506.64,,
701471,ISOTRETINOIN,ORATANE,,,,,506.64,,
761133,ISOTRETINOIN,ROACCUTANE,,,,,506.64,,
703581,ISPAGHULA HUSKS*,DIS-CHEM ISPAGHULA HUSK,,,,,227.48,,
713154,ISPAGHULA HUSKS*,EEZY-GO 5G,,,,,227.48,,
727857,ISPAGHULA HUSKS*,FYBOGEL ORANGE,,,,,227.48,,
710640,ISPAGHULA HUSKS*,FYBOHUSK,,,,,227.48,,
705371,ITRACONAZOLE,ADCO-SPOROZOLE,,,,,132.42,,
786322,ITRACONAZOLE,SPORANOX,,,,,132.42,,
708721,ITRACONAZOLE,TRISPORAL,,,,,132.42,,
899101,KETOCONAZOLE,ADCO-DERMED,,,,,56.10,,
701565,KETOCONAZOLE,KEZ SHAMPOO,,,,,56.10,,
835587,KETOCONAZOLE,NIZ SHAMPOO,,,,,56.10,,
890760,KETOCONAZOLE,KETAZOL,,,,,39.67,,
747327,KETOCONAZOLE,NIZCREME,,,,,39.67,,
709803,KETOROLAC TROMETHAMINE*,BEDORAL,,,,,203.45,,
819352,KETOROLAC TROMETHAMINE*,TORA-DOL,,,,,203.45,,
878715,KETOTIFEN,ADCO-KETOTIFEN,,,,,84.71,,
854905,KETOTIFEN,ADCO-ZETOFEN,,,,,84.71,,
708722,LACTULOSE,ACULAX,,,,,31.48,,
797723,LACTULOSE,LACSON,,,,,31.48,,
3001815,LACTULOSE,LACTO-LOOZ,,,,,31.48,,
817309,LACTULOSE,LAXETTE,,,,,31.48,,
815047,LACTULOSE,DUPHALAC DRY 10G,,,,,36.99,,
700167,LACTULOSE,LAXETTE DRY (10G),,,,,36.99,,
821632,LAMIVUDINE,3TC,,,,,145.00,,
707962,LAMIVUDINE,ADCO-LAMIVUDINE,,,,,145.00,,
703716,LAMIVUDINE,ASPEN LAMIVUDINE,,,,,145.00,,
713629,LAMIVUDINE,HEPTAVIR (NAMIBIA),,,,,145.00,,
717806,LAMIVUDINE,HETLAM,,,,,145.00,,
3000911,LAMIVUDINE,LAMIHOPE (NAMIBIA),,,,,145.00,,
717979,LAMIVUDINE,LAZENA,,,,,145.00,,
710602,LAMIVUDINE,LEGRAM,,,,,145.00,,
721499,LAMIVUDINE,MACLEODS LAMIVUDINE,,,,,145.00,,
703378,LAMIVUDINE,SONKE LAMIVUDINE,,,,,145.00,,
714830,LAMIVUDINE,VARI-LAMIVUDINE,,,,,145.00,,
821640,LAMIVUDINE,3TC,,,,,95.20,,
708708,LAMIVUDINE,ADCO-LAMIVUDINE,,,,,95.20,,
703715,LAMIVUDINE,ASPEN LAMIVUDINE,,,,,95.20,,
720847,LAMIVUDINE,BINDOLAM (NAMIBIA ONLY),,,,,95.20,,
704041,LAMIVUDINE,CIPLA-LAMIVUDINE,,,,,95.20,,
3000068,LAMIVUDINE,HETERO LAMIVUDINE,,,,,95.20,,
710603,LAMIVUDINE,LEGRAM,,,,,95.20,,
715969,LAMIVUDINE,PHARMA-Q LAMIVUDINE,,,,,95.20,,
718829,LAMIVUDINE/STAVUDINE/NEVIRAPINE,NEVASTA,,,,,405.04,,
707970,LAMIVUDINE/STAVUDINE/NEVIRAPINE,TRIOMUNE 30,,,,,405.04,,
718676,LAMIVUDINE/TENOFOVIR*,MIVUTEN,,,,,350.00,,
714980,LAMIVUDINE/TENOFOVIR*,RICOVIR-L,,,,,350.00,,
707787,LAMOTRIGINE,AUSTELL-LAMOTRIGINE,,,,,77.95,,
710387,LAMOTRIGINE,DYNA-LAMOTRIGINE,,,,,77.95,,
704379,LAMOTRIGINE,EPITEC,,,,,77.95,,
805505,LAMOTRIGINE,LAMICTIN 25,,,,,77.95,,
813893,LAMOTRIGINE,LAMICTIN P25 DISPERS,,,,,77.95,,
704486,LAMOTRIGINE,LAMITOR,,,,,77.95,,
707788,LAMOTRIGINE,AUSTELL-LAMOTRIGINE,,,,,112.50,,
710388,LAMOTRIGINE,DYNA-LAMOTRIGINE,,,,,112.50,,
704380,LAMOTRIGINE,EPITEC,,,,,112.50,,
722725,LAMOTRIGINE,GIROTEC,,,,,112.50,,
805513,LAMOTRIGINE,LAMICTIN 50,,,,,112.50,,
891708,LAMOTRIGINE,LAMICTIN P50 DISPERS,,,,,112.50,,
704487,LAMOTRIGINE,LAMITOR,,,,,112.50,,
707789,LAMOTRIGINE,AUSTELL-LAMOTRIGINE,,,,,186.00,,
710389,LAMOTRIGINE,DYNA-LAMOTRIGINE,,,,,186.00,,
704381,LAMOTRIGINE,EPITEC,,,,,186.00,,
722726,LAMOTRIGINE,GIROTEC,,,,,186.00,,
805521,LAMOTRIGINE,LAMICTIN 100,,,,,186.00,,
813907,LAMOTRIGINE,LAMICTIN P DISP,,,,,186.00,,
704488,LAMOTRIGINE,LAMITOR,,,,,186.00,,
705248,LAMOTRIGINE,SANDOZ LAMOTRIGINE,,,,,186.00,,
707790,LAMOTRIGINE,AUSTELL-LAMOTRIGINE,,,,,299.50,,
710390,LAMOTRIGINE,DYNA-LAMOTRIGINE,,,,,299.50,,
704382,LAMOTRIGINE,EPITEC,,,,,299.50,,
722727,LAMOTRIGINE,GIROTEC,,,,,299.50,,
819034,LAMOTRIGINE,LAMICTIN 200,,,,,299.50,,
891716,LAMOTRIGINE,LAMICTIN P DISP,,,,,299.50,,
712217,LAMOTRIGINE,LAMITOR,,,,,299.50,,
716841,LANSOPRAZOLE,ADCO-ROZNAL OTC,,,,,54.10,,
704839,LANSOPRAZOLE,ASPEN-LANSOPRAZOLE,,,,,54.10,,
707192,LANSOPRAZOLE,BURNLOC,,,,,54.10,,
708052,LANSOPRAZOLE,LANCAP,,,,,54.10,,
715812,LANSOPRAZOLE,LANCAP OTC,,,,,54.10,,
704752,LANSOPRAZOLE,LANSOLOC OTC,,,,,54.10,,
715079,LANSOPRAZOLE,LANSOPRAZOLE UNICORN,,,,,54.10,,
704668,LANSOPRAZOLE,ADCO-ROZNAL,,,,,173.67,,
704838,LANSOPRAZOLE,ASPEN-LANSOPRAZOLE,,,,,173.67,,
708053,LANSOPRAZOLE,LANCAP,,,,,173.67,,
704754,LANSOPRAZOLE,LANSOLOC,,,,,173.67,,
715080,LANSOPRAZOLE,LANZOPRAZOLE UNICORN,,,,,173.67,,
793752,LANSOPRAZOLE,LANZOR,,,,,173.67,,
706643,LANSOPRAZOLE,RAN-LANSOPRAZOLE,,,,,173.67,,
720971,LATANOPROST,ATANA,,,,,149.86,,
723018,LATANOPROST,SPERSATAN,,,,,149.86,,
833223,LATANOPROST,XALATAN,,,,,149.86,,
722712,LATANOPROST/TIMOLOL,CO-ATANA OPHTHALMIC SOL,,,,,239.10,,
3000853,LATANOPROST/TIMOLOL,IOPROST-T (NAMIBIA),,,,,239.10,,
702983,LATANOPROST/TIMOLOL,XALACOM,,,,,239.10,,
898171,LEFLUNOMIDE*,ARAVA,,,,,828.01,,
3000528,LEFLUNOMIDE*,RAVALEF,,,,,828.01,,
721609,LEFLUNOMIDE*,RHEUMALEF,,,,,828.01,,
898175,LEFLUNOMIDE*,ARAVA,,,,,846.21,,
721806,LEFLUNOMIDE*,LUNAR,,,,,846.21,,
3000529,LEFLUNOMIDE*,RAVALEF,,,,,846.21,,
721610,LEFLUNOMIDE*,RHEUMALEF,,,,,846.21,,
3002314,LENALIDOMIDE*,EUROLEN,,,,,53 417.32,,
3002409,LENALIDOMIDE*,LENALIDOMIDE CIPLA,,,,,53 417.32,,
3002242,LENALIDOMIDE*,LENALIDOMIDE DRL,,,,,53 417.32,,
709425,LENALIDOMIDE*,REVLIMID,,,,,53 417.32,,
3002551,LENALIDOMIDE*,EUROLEN,,,,,56999.84,,
3002410,LENALIDOMIDE*,LENALIDOMIDE CIPLA,,,,,56999.84,,
3002243,LENALIDOMIDE*,LENALIDOMIDE DRL,,,,,56999.84,,
3002559,LENALIDOMIDE*,MYLOMID,,,,,56999.84,,
711342,LENALIDOMIDE*,REVLIMID,,,,,56999.84,,
3002601,LENALIDOMIDE*,EUROLEN,,,,,56999.84,,
3002411,LENALIDOMIDE*,LENALIDOMIDE CIPLA,,,,,56999.84,,
3002244,LENALIDOMIDE*,LENALIDOMIDE DRL,,,,,56999.84,,
712414,LENALIDOMIDE*,REVLIMID,,,,,56999.84,,
3002603,LENALIDOMIDE*,EUROLEN,,,,,56999.84,,
3002413,LENALIDOMIDE*,LENALIDOMIDE CIPLA,,,,,56999.84,,
3002245,LENALIDOMIDE*,LENALIDOMIDE DRL,,,,,56999.84,,
3002560,LENALIDOMIDE*,MYLOMID,,,,,56999.84,,
709424,LENALIDOMIDE*,REVLIMID,,,,,56999.84,,
723574,LERCANIDIPINE*,LERCANIDIPINE TEVA,,,,,183.52,,
704035,LERCANIDIPINE*,ZANIDIP,,,,,183.52,,
723575,LERCANIDIPINE*,LERCANIDIPINE TEVA,,,,,272.71,,
708037,LERCANIDIPINE*,ZANIDIP,,,,,272.71,,
715704,LETROZOLE,ACCORD LETROZOLE,,,,,879.89,,
718349,LETROZOLE,CIPLA-LETROZOLE,,,,,879.89,,
831468,LETROZOLE,FEMARA,,,,,879.89,,
716696,LETROZOLE,FEMZOLE,,,,,879.89,,
715718,LETROZOLE,LARADEX,,,,,879.89,,
3001350,LETROZOLE,LETERO ( NAMIBIA),,,,,879.89,,
717971,LETROZOLE,TROZOLT,,,,,879.89,,
718486,LEVETIRACETAM,DYNA-LEVETIRACETAM,,,,,103.83,,
721701,LEVETIRACETAM,EPIKEPP,,,,,103.83,,
700958,LEVETIRACETAM,KEPPRA,,,,,103.83,,
722150,LEVETIRACETAM,LEVETIRACETAM UNICORN,,,,,103.83,,
714662,LEVETIRACETAM,REDILEV,,,,,103.83,,
718484,LEVETIRACETAM,DYNA-LEVETIRACETAM,,,,,311.48,,
721703,LEVETIRACETAM,EPIKEPP,,,,,311.48,,
703165,LEVETIRACETAM,KEPPRA,,,,,311.48,,
722151,LEVETIRACETAM,LEVETIRACETAM UNICORN,,,,,311.48,,
714664,LEVETIRACETAM,REDILEV,,,,,311.48,,
718485,LEVETIRACETAM,DYNA-LEVETIRACETAM,,,,,207.65,,
721702,LEVETIRACETAM,EPIKEPP,,,,,207.65,,
700959,LEVETIRACETAM,KEPPRA,,,,,207.65,,
714663,LEVETIRACETAM,REDILEV,,,,,207.65,,
719790,LEVOCETIRIZINE,ALLERWAY,,,,,132.65,,
717156,LEVOCETIRIZINE,AUSTELL-CETIRIZINE,,,,,132.65,,
3000066,LEVOCETIRIZINE,CETAWAY,,,,,132.65,,
722018,LEVOCETIRIZINE,CETIZAL,,,,,132.65,,
722356,LEVOCETIRIZINE,GLENCET,,,,,132.65,,
721713,LEVOCETIRIZINE,LEVOGEX,,,,,132.65,,
723449,LEVOCETIRIZINE,TEXAMER,,,,,132.65,,
703450,LEVOCETIRIZINE,XYZAL,,,,,132.65,,
721734,LEVOFLOXACIN,ARTAV,,,,,59.54,,
713786,LEVOFLOXACIN,ASPEN LEVOFLOXACIN,,,,,59.54,,
717066,LEVOFLOXACIN,AUSTELL-LEVOFLOXACIN,,,,,59.54,,
721540,LEVOFLOXACIN,MACLEODS LEVOFLOXACIN,,,,,59.54,,
716514,LEVOFLOXACIN,MYLAN LEVOFLOXACIN,,,,,59.54,,
707946,LEVOFLOXACIN,SANDOZ LEVOFLOXACIN,,,,,59.54,,
717359,LEVOFLOXACIN,TAVALOXX,,,,,59.54,,
845876,LEVOFLOXACIN,TAVANIC,,,,,59.54,,
721736,LEVOFLOXACIN,ARTAV,,,,,99.26,,
713785,LEVOFLOXACIN,ASPEN LEVOFLOXACIN,,,,,99.26,,
717067,LEVOFLOXACIN,AUSTELL-LEVOFLOXACIN,,,,,99.26,,
721541,LEVOFLOXACIN,MACLEODS LEVOFLOXACIN,,,,,99.26,,
716513,LEVOFLOXACIN,MYLAN LEVOFLOXACIN,,,,,99.26,,
707947,LEVOFLOXACIN,SANDOZ LEVOFLOXACIN,,,,,99.26,,
709846,LEVOFLOXACIN,TAVALOXX,,,,,99.26,,
845884,LEVOFLOXACIN,TAVANIC,,,,,99.26,,
721737,LEVOFLOXACIN,ARTAV,,,,,166.87,,
719775,LEVOFLOXACIN,LEVOFLOXACIN-WINTHROP,,,,,166.87,,
709847,LEVOFLOXACIN,TAVALOXX,,,,,166.87,,
720239,LEVOFLOXACIN,TAVANIC,,,,,166.87,,
719151,LEVOFLOXACIN,LEVOFLOXACIN-WINTHROP,,,,,188.33,,
719227,LEVOFLOXACIN,TAVANIC,,,,,188.33,,
715654,LEVOFLOXACIN,LEVOFLOXACIN-WINTHROP,,,,,66.89,,
717653,LEVOFLOXACIN,LEVOTAV,,,,,66.89,,
717697,LEVOFLOXACIN,SPEC LEVOFLOXACIN,,,,,66.89,,
885975,LEVOFLOXACIN,TAVANIC,,,,,66.89,,
720718,LEVOFLOXACIN,LEVOFLOXACIN FRESENIUS,,,,,121.20,,
715655,LEVOFLOXACIN,LEVOFLOXACIN-WINTHROP,,,,,121.20,,
720332,LEVOFLOXACIN,LEVONIC,,,,,121.20,,
717652,LEVOFLOXACIN,LEVOTAV,,,,,121.20,,
717698,LEVOFLOXACIN,SPEC LEVOFLOXACIN,,,,,121.20,,
845892,LEVOFLOXACIN,TAVANIC,,,,,121.20,,
710109,LEVONORGESTREL,ESCAPELLE,,,,,56.05,,
721074,LEVONORGESTREL,LENDEMAIN,,,,,56.05,,
3000062,LEVONORGESTREL,MEDILEVO,,,,,56.05,,
3000741,LEVONORGESTREL,MEDINOR,,,,,56.05,,
720418,LEVONORGESTREL*,HY-AN,,,,,75.36,,
826006,LEVONORGESTREL *,MICROVAL,,,,,75.36,,
880612,LEVONORGESTREL*,NORLEVO,,,,,53.69,,
721167,LEVONORGESTREL*,PLAN B,,,,,53.69,,
723165,LEVONORGESTREL*,VONEL,,,,,53.69,,
723167,LEVOTHYROXINE SODIUM,ELTROXIN NEW FORMULATION,,,,,16.77,,
713172,LEVOTHYROXINE SODIUM,EUTHYROX,,,,,16.77,,
723168,LEVOTHYROXINE SODIUM,ELTROXIN NEW FORMULATION,,,,,22.86,,
713168,LEVOTHYROXINE SODIUM,EUTHYROX,,,,,22.86,,
723171,LEVOTHYROXINE SODIUM,ELTROXIN NEW FORMULATION,,,,,32.55,,
713169,LEVOTHYROXINE SODIUM,EUTHYROX,,,,,32.55,,
709414,LIGNOCAINE HCL,LIGNOCAINE,,,,,159.37,,
898666,LIGNOCAINE HCL,LIGNOCAINE HCL FRESENIUS,,,,,159.37,,
723836,LINEZOLID*,AKLID,,,,,4981.43,,
721512,LINEZOLID*,LINEZOLID SPECPHARM,,,,,4981.43,,
722714,LINEZOLID*,LINEZOLID TEVA,,,,,4981.43,,
721141,LINEZOLID*,VOXWIN,,,,,4981.43,,
3002381,LINEZOLID*,ZENILID,,,,,4981.43,,
700464,LINEZOLID*,ZYVOXID,,,,,4981.43,,
722770,LINEZOLID*,LINEZOLID FRESENIUS,,,,,5 385.89,,
898507,LINEZOLID*,ZYVOXID,,,,,5 385.89,,
862045,LISINOPRIL,ADCO-ZETOMAX,,,,,40.29,,
703646,LISINOPRIL,CIPLA-LISINOPRIL,,,,,40.29,,
3000546,LISINOPRIL,LISO,,,,,40.29,,
714677,LISINOPRIL,LIZRO,,,,,40.29,,
716792,LISINOPRIL,LYSIN,,,,,40.29,,
700691,LISINOPRIL,SINOPREN 5,,,,,40.29,,
781681,LISINOPRIL,ZESTRIL,,,,,40.29,,
862053,LISINOPRIL,ADCO-ZETOMAX,,,,,21.77,,
712598,LISINOPRIL,AUSTELL-LISINOPRIL,,,,,21.77,,
703645,LISINOPRIL,CIPLA-LISINOPRIL,,,,,21.77,,
3000547,LISINOPRIL,LISO,,,,,21.77,,
714678,LISINOPRIL,LIZRO,,,,,21.77,,
700692,LISINOPRIL,SINOPREN 10,,,,,21.77,,
781703,LISINOPRIL,ZESTRIL,,,,,21.77,,
862061,LISINOPRIL,ADCO-ZETOMAX,,,,,21.78,,
715938,LISINOPRIL,APEX-LISINOPRIL,,,,,21.78,,
708189,LISINOPRIL,AUSTELL-LISINOPRIL,,,,,21.78,,
3000548,LISINOPRIL,LISO,,,,,21.78,,
714679,LISINOPRIL,LIZRO,,,,,21.78,,
716794,LISINOPRIL,LYSIN,,,,,21.78,,
700694,LISINOPRIL,SINOPREN 20,,,,,21.78,,
708260,LISINOPRIL,ZESTOZIDE,,,,,21.78,,
781711,LISINOPRIL,ZESTRIL,,,,,21.78,,
704598,LISINOPRIL/HYDROCHLOROTHIAZIDE,ADCO-ZETOMAX CO,,,,,85.31,,
716945,LISINOPRIL/HYDROCHLOROTHIAZIDE,LISINOPRIL CO UNICORN,,,,,85.31,,
704438,LISINOPRIL/HYDROCHLOROTHIAZIDE,LISORETIC,,,,,85.31,,
707291,LISINOPRIL/HYDROCHLOROTHIAZIDE,LISOZIDE,,,,,85.31,,
797685,LISINOPRIL/HYDROCHLOROTHIAZIDE,ZESTORETIC,,,,,85.31,,
704597,LISINOPRIL/HYDROCHLOROTHIAZIDE,ADCO-ZETOMAX CO,,,,,50.18,,
716943,LISINOPRIL/HYDROCHLOROTHIAZIDE,LISINOPRIL CO UNICORN,,,,,50.18,,
704437,LISINOPRIL/HYDROCHLOROTHIAZIDE,LISORETIC,,,,,50.18,,
707292,LISINOPRIL/HYDROCHLOROTHIAZIDE,LISOZIDE,,,,,50.18,,
817848,LISINOPRIL/HYDROCHLOROTHIAZIDE,ZESTORETIC,,,,,50.18,,
792071,LOPERAMIDE HCL,ADCO-LOPERAMIDE,,,,,8.14,,
791768,LOPERAMIDE HCL,ADCO-PRODIUM,,,,,8.14,,
792691,LOPERAMIDE HCL,BETAPERAMIDE,,,,,8.14,,
707342,LOPERAMIDE HCL,CIPLA-LOPERAMIDE,,,,,8.14,,
703393,LOPERAMIDE HCL,DIS-CHEM ANTI-DIARRHOEAL,,,,,8.14,,
810916,LOPERAMIDE HCL,GASTRON,,,,,8.14,,
807761,LOPERAMIDE HCL,IMODIUM,,,,,8.14,,
732486,LOPERAMIDE HCL,IMODIUM,,,,,8.14,,
823759,LOPERAMIDE HCL,LOPEDIUM,,,,,8.14,,
811467,LOPERAMIDE HCL,ADCO-LOPERAMIDE,,,,,27.47,,
810908,LOPERAMIDE HCL,GASTRON,,,,,27.47,,
732478,LOPERAMIDE HCL,IMODIUM,,,,,27.47,,
820563,LOPERAMIDE HCL,LOPERASTAT,,,,,27.47,,
714979,LOPINAVIR/RITONAVIR,ALLTERA,,,,,478.08,,
710028,LOPINAVIR/RITONAVIR,ALUVIA,,,,,478.08,,
3000907,LOPINAVIR/RITONAVIR,ALUVIA (NAMIBIA ONLY),,,,,478.08,,
723627,LOPINAVIR/RITONAVIR,HETERO LOPINAVIR AND RITONAIR,,,,,478.08,,
701640,LORATADINE,ALLERGEX NON DROWSY,,,,,66.22,,
704886,LORATADINE,AP-LORATIDINE,,,,,66.22,,
705102,LORATADINE,CLARINESE,,,,,66.22,,
789291,LORATADINE,CLARITYNE,,,,,66.22,,
703918,LORATADINE,POLLENTYME,,,,,66.22,,
704275,LORATADINE,ALLERGEX NON DROWSY,,,,,50.61,,
899430,LORATADINE,AP-LORATADINE,,,,,50.61,,
717051,LORATADINE,AUSTELL-LORATADINE,,,,,50.61,,
704780,LORATADINE,CIPLA-LORATADINE,,,,,50.61,,
702159,LORATADINE,CLARINESE 10MG,,,,,50.61,,
785113,LORATADINE,CLARITYNE,,,,,50.61,,
700092,LORATADINE,LAURA 10,,,,,50.61,,
702518,LORATADINE,LORANO,,,,,50.61,,
3000616,LORATADINE,LORATADINE 10 BIOTECH,,,,,50.61,,
705359,LORATADINE,LORFAST,,,,,50.61,,
707313,LORATADINE,LORHAY,,,,,50.61,,
713908,LORATADINE,LORMEG,,,,,50.61,,
701361,LORATADINE,POLLENTYME,,,,,50.61,,
705410,LORATADINE,RHINIGINE,,,,,50.61,,
705519,LORAZEPAM,ATIVAN,,,,,431.78,,
771767,LORAZEPAM,TRANQIPAM,,,,,431.78,,
705500,LORAZEPAM,ATIVAN,,,,,140.30,,
816787,LORAZEPAM,ATIVAN SL,,,,,140.30,,
771759,LORAZEPAM,TRANQIPAM,,,,,140.30,,
716494,LOSARTAN,AURO-LOSARTAN,,,,,76.43,,
717068,LOSARTAN,AUSTELL-LOSARTAN,,,,,76.43,,
716644,LOSARTAN,CIPLAZAR,,,,,76.43,,
818739,LOSARTAN,COZAAR,,,,,76.43,,
717024,LOSARTAN,HYTENZA,,,,,76.43,,
3000460,LOSARTAN,LOSAGEN (NAMIBIA ONLY),,,,,76.43,,
3000575,LOSARTAN,LOSARTAN BIOTECH,,,,,76.43,,
718365,LOSARTAN,LOSARTAN UNICORN,,,,,76.43,,
720775,LOSARTAN,LOZAAN,,,,,76.43,,
721259,LOSARTAN,NORMOTEN,,,,,76.43,,
717295,LOSARTAN,RASOL,,,,,76.43,,
715871,LOSARTAN,RENICARD,,,,,76.43,,
713255,LOSARTAN,SPEC-LOSARTAN,,,,,76.43,,
3000512,LOSARTAN,ZAARIO,,,,,76.43,,
709225,LOSARTAN,ZARTAN,,,,,76.43,,
716495,LOSARTAN,AURO-LOSARTAN,,,,,65.22,,
717069,LOSARTAN,AUSTELL-LOSARTAN,,,,,65.22,,
716643,LOSARTAN,CIPLAZAR,,,,,65.22,,
