id,mnmp_code,active_ingredients,nappi_code,product_name,manufacturer,strength,dosage_form,pack_size,import_date
1892,100233,FLUOXETINE HCL,894243,PROHEXAL 20T,ROL,20MG,TAB,30,2021-10-09
1893,100233,FLUOXETINE HCL,719658,PROLAX,DEZ,20MG,TAB,30,2021-10-09
1894,100233,FLUOXETINE HCL,822981,PROZAC,LIL,20MG,TAB,30,2021-10-09
1895,100233,FLUOXETINE HCL,757969,PROZAC 20,LIL,20MG,CAP,30,2021-10-09
1896,100233,FLUOXETINE HCL,700686,RANFLOCS,SUN,20MG,CAP,30,2021-10-09
1897,100233,FLUOXETINE HCL,705064,ZYDUS-FLUOXETINE,ZYD,20MG,CAP,30,2021-10-09
1898,100234,FLUTICASONE PROPIONATE,787795,FLIXONASE AQUEOUS NASAL 120D,GSK,50MCG,AQS,1,2021-10-09
1899,100234,FLUTICASONE PROPIONATE,704383,FLOMIST NASAL 120D,C-M,50MCG,AQS,1,2021-10-09
1900,100234,FLUTICASONE PROPIONATE,714595,FLONASE 120 DOSE,GSK,50MCG,AQS,1,2021-10-09
1901,100245,FLUTICASONE PROPIONATE/SALMETEROL,715752,FOXAIR,GSK,50MCG/25MCG,INH,1,2021-10-09
1902,100245,FLUTICASONE PROPIONATE/SALMETEROL,715189,SEREFLO HFA,C-M,50MCG/25MCG,INH,1,2021-10-09
1903,100245,FLUTICASONE PROPIONATE/SALMETEROL,721412,SEREFLO HFA,C-M,50MCG/25MCG,INH,1,2021-10-09
1904,100245,FLUTICASONE PROPIONATE/SALMETEROL,894989,SERETIDE 25/50 120D,GSK,50MCG/25MCG,INH,1,2021-10-09
1905,100246,FLUTICASONE PROPIONATE/SALMETEROL,715753,FOXAIR,GSK,125MCG/25MCG,INH,1,2021-10-09
1906,100246,FLUTICASONE PROPIONATE/SALMETEROL,715190,SEREFLO,C-M,125MCG/25MCG,INH,1,2021-10-09
1907,100246,FLUTICASONE PROPIONATE/SALMETEROL,721413,SEREFLO HFA,C-M,125MCG/25MCG,INH,1,2021-10-09
1908,100246,FLUTICASONE PROPIONATE/SALMETEROL,894990,SERETIDE 25/125 120 DOSE,GSK,125MCG/25MCG,INH,1,2021-10-09
1909,100247,FLUTICASONE PROPIONATE/SALMETEROL,715754,FOXAIR,GSK,250MCG/25MCG,INH,1,2021-10-09
1910,100247,FLUTICASONE PROPIONATE/SALMETEROL,715191,SEREFLO,C-M,250MCG/25MCG,INH,1,2021-10-09
1911,100247,FLUTICASONE PROPIONATE/SALMETEROL,721414,SEREFLO HFA,C-M,250MCG/25MCG,INH,1,2021-10-09
1912,100247,FLUTICASONE PROPIONATE/SALMETEROL,895006,SERETIDE 25/250 120 DOSE,GSK,250MCG/25MCG,INH,1,2021-10-09
1913,100267,FLUTICASONE PROPIONATE/SALMETEROL*,715007,FOXAIR,GSK,500MCG/50MCG,INH,1,2021-10-09
1914,100267,FLUTICASONE PROPIONATE/SALMETEROL*,874515,SERETIDE,GSK,500MCG/50MCG,INH,1,2021-10-09
1915,100268,FLUTICASONE PROPIONATE/SALMETEROL*,715008,FOXAIR,GSK,250MCG/50MCG,INH,1,2021-10-09
1916,100268,FLUTICASONE PROPIONATE/SALMETEROL*,874507,SERETIDE,GSK,250MCG/50MCG,INH,1,2021-10-09
1917,100269,FLUTICASONE PROPIONATE/SALMETEROL*,715009,FOXAIR,GSK,100MCG/50MCG,INH,1,2021-10-09
1918,100269,FLUTICASONE PROPIONATE/SALMETEROL*,874493,SERETIDE,GSK,100MCG/50MCG,INH,1,2021-10-09
1919,100633,FLUVASTATIN*,700963,LESCOL XL,NOV,80MG,TAB,28,2021-10-09
1920,100633,FLUVASTATIN*,718208,VATICOL XL,APM,80MG,TAB,28,2021-10-09
1921,100235,FLUVOXAMINE MALEATE,706443,FAVERIN,ABB,100MG,TAB,30,2021-10-09
1922,100235,FLUVOXAMINE MALEATE,3000533,FLUVOXAMINE 100 OETHMAAN,OET,100MG,TAB,30,2021-10-09
1923,100235,FLUVOXAMINE MALEATE,805203,LUVOX BI-TABS,ABB,100MG,TAB,30,2021-10-09
1924,100902,FOLIC ACID,810967,BE-TABS FOLIC-ACID,SUN,5MG,TAB,100,2021-10-09
1925,100902,FOLIC ACID,711922,FOLIC ACID,AMD,5MG,TAB,100,2021-10-09
1926,100902,FOLIC ACID,702348,FOLIC ACID,FHS,5MG,TAB,100,2021-10-09
1927,100902,FOLIC ACID,720727,GULF FOLIC ACID,GUD,5MG,TAB,100,2021-10-09
1928,100962,FOSFOMYCIN TROMETAMOL*,3003011,FOMNOS,ROL,3G,SAC,1,2021-10-09
1929,100962,FOSFOMYCIN TROMETAMOL*,814210,URIZONE SINGLE SACHET 3G,ADU,3G,SAC,1,2021-10-09
1930,100698,FUROSEMIDE,707423,AUSTELL-FUROSEMIDE,ASL,40MG,TAB,30,2021-10-09
1931,100698,FUROSEMIDE,716048,DINO-RETIC,PRQ,40MG,TAB,30,2021-10-09
1932,100698,FUROSEMIDE,705967,DIURESIX,INA,40MG,TAB,30,2021-10-09
1933,100698,FUROSEMIDE,821845,FUROBE,RAN,40MG,TAB,30,2021-10-09
1934,100698,FUROSEMIDE,735949,LASIX,AVE,40MG,TAB,30,2021-10-09
1935,100698,FUROSEMIDE,857769,MYLAN FUROSEMIDE,MKG,40MG,TAB,30,2021-10-09
1936,100698,FUROSEMIDE,758272,PURESIS,APM,40MG,TAB,30,2021-10-09
1937,100250,GABAPENTIN,721740,BIOTECH GABAPENTIN,BTL,100MG,CAP,100,2021-10-09
1938,100250,GABAPENTIN,707622,EPLEPTIN,SUN,100MG,CAP,100,2021-10-09
1939,100250,GABAPENTIN,3000948,GABAPENTIN OETHMAAN,OET,100MG,CAP,100,2021-10-09
1940,100250,GABAPENTIN,807443,NEURONTIN,PFI,100MG,CAP,100,2021-10-09
1941,100251,GABAPENTIN,721741,BIOTECH GABAPENTIN,BTL,300MG,CAP,100,2021-10-09
1942,100251,GABAPENTIN,722866,EPIGAB,TEV,300MG,CAP,100,2021-10-09
1943,100251,GABAPENTIN,707623,EPLEPTIN,SUN,300MG,CAP,100,2021-10-09
1944,100251,GABAPENTIN,3000963,GABAPENTIN OETHMAAN,OET,300MG,CAP,100,2021-10-09
1945,100251,GABAPENTIN,807451,NEURONTIN,PFI,300MG,CAP,100,2021-10-09
1946,100252,GABAPENTIN,721742,BIOTECH GABAPENTIN,BTL,400MG,CAP,100,2021-10-09
1947,100252,GABAPENTIN,722867,EPIGAB,TEV,400MG,CAP,100,2021-10-09
1948,100252,GABAPENTIN,707624,EPLEPTIN,SUN,400MG,CAP,100,2021-10-09
1949,100252,GABAPENTIN,807478,NEURONTIN,PFI,400MG,CAP,100,2021-10-09
1950,100833,GALANTAMINE HBR*,723726,REMCEPT XL,WAT,8MG,SRC,28,2021-10-09
1951,100833,GALANTAMINE HBR*,714432,REMINYL CR,JAN,8MG,SRC,28,2021-10-09
1952,100834,GALANTAMINE HBR*,723727,REMCEPT XL,C-M,16MG,SRC,28,2021-10-09
1953,100834,GALANTAMINE HBR*,714433,REMINYL CR,JAN,16MG,SRC,28,2021-10-09
1954,100835,GALANTAMINE HBR*,723728,REMCEPT XL,WAT,24MG,SRC,28,2021-10-09
1955,100835,GALANTAMINE HBR*,714434,REMINYL CR,JAN,24MG,SRC,28,2021-10-09
1956,100699,GEMCITABINE HCL,713874,ACCORD GEMCITABINE,AOR,200MG,INJ,1,2021-10-09
1957,100699,GEMCITABINE HCL,715322,CYTIGEM,ERL,200MG,INJ,1,2021-10-09
1958,100699,GEMCITABINE HCL,715251,GEMTAZ,SUN,200MG,INJ,1,2021-10-09
1959,100699,GEMCITABINE HCL,3000119,GEMTERO (NAMIBIA),CSI,200MG,INJ,1,2021-10-09
1960,100699,GEMCITABINE HCL,815799,GEMZAR  200MG INJ,LIL,200MG,INJ,1,2021-10-09
1961,100699,GEMCITABINE HCL,717963,MYLAN GEMCITABINE,MKG,200MG,INJ,1,2021-10-09
1962,100699,GEMCITABINE HCL,718303,ONCOGEM,C-M,200MG,INJ,1,2021-10-09
1963,100721,GEMCITABINE HCL,713873,ACCORD GEMCITABINE,AOR,1G,INJ,1,2021-10-09
1964,100721,GEMCITABINE HCL,715323,CYTIGEM,ERL,1G,INJ,1,2021-10-09
1965,100721,GEMCITABINE HCL,715252,GEMTAZ,SUN,1G,INJ,1,2021-10-09
1966,100721,GEMCITABINE HCL,3001487,GEMTERO (NAMIBIA),CSI,1G,INJ,1,2021-10-09
1967,100721,GEMCITABINE HCL,815802,GEMZAR,LIL,1G,INJ,1,2021-10-09
1968,100721,GEMCITABINE HCL,717964,MYLAN GEMCITABINE,MKG,1G,INJ,1,2021-10-09
1969,100721,GEMCITABINE HCL,718304,ONCOGEM,C-M,1G,INJ,1,2021-10-09
1970,100736,GENTAMYCIN SULFATE,701618,GENTAMYCIN-FRESENIUS,FSK,10MG/ML,INJ,10,2021-10-09
1971,100736,GENTAMYCIN SULFATE,725862,GENTAMYCIN-FRESENIUS,FSK,10MG/ML,INJ,10,2021-10-09
1972,100736,GENTAMYCIN SULFATE,899132,PHARMA-Q GENTAMYCIN,PRQ,10MG/ML,INJ,10,2021-10-09
1973,100737,GENTAMYCIN SULFATE,701046,GENTAMYCIN-FRESENIUS,FSK,40MG/ML,INJ,10,2021-10-09
1974,100737,GENTAMYCIN SULFATE,725838,GENTAMYCIN-FRESENIUS,FSK,40MG/ML,INJ,10,2021-10-09
1975,100737,GENTAMYCIN SULFATE,899139,PHARMA-Q GENTAMYCIN,PRQ,40MG/ML,INJ,10,2021-10-09
1976,100737,GENTAMYCIN SULFATE,899135,PHARMA-Q GENTAMYCIN,PRQ,40MG/ML,INJ,10,2021-10-09
1977,100566,GLIBENCLAMIDE,827053,BIO-GLIBENCLAMIDE,BTL,5MG,TAB,100,2021-10-09
1978,100566,GLIBENCLAMIDE,894502,DIACARE,BET,5MG,TAB,100,2021-10-09
1979,100566,GLIBENCLAMIDE,729361,GLYCOMIN,APM,5MG,TAB,100,2021-10-09
1980,100261,GLICLAZIDE,714582,DIAGLUCIDE MR,BIG,30MG,TAB,60,2021-10-09
1981,100261,GLICLAZIDE,702923,DIAMICRON MR,SEV,30MG,TAB,60,2021-10-09
1982,100261,GLICLAZIDE,714909,DIARAN MR,RAN,30MG,TAB,60,2021-10-09
1983,100261,GLICLAZIDE,716953,DYNA GLICLAZIDE SR,PDY,30MG,TAB,60,2021-10-09
1984,100261,GLICLAZIDE,721692,GLICLAZIDE UNICORN MR,BIG,30MG,TAB,60,2021-10-09
1985,100261,GLICLAZIDE,3000684,GLYTAB,FSP,30MG,TAB,60,2021-10-09
1986,100264,GLICLAZIDE,718247,DIAGLUCIDE MR,BIG,60MG,TAB,30,2021-10-09
1987,100264,GLICLAZIDE,718245,DIAMICRON MR,SEV,60MG,TAB,30,2021-10-09
1988,100254,GLICLAZIDE,834599,ADCO-GLUCOMED,ADI,80MG,TAB,60,2021-10-09
1989,100254,GLICLAZIDE,707587,ALEMBIC GLICLAZIDE,GUD,80MG,TAB,60,2021-10-09
1990,100254,GLICLAZIDE,705760,AUSTELL GLICLAZIDE,ASL,80MG,TAB,60,2021-10-09
1991,100254,GLICLAZIDE,868906,DIAGLUCIDE,BIG,80MG,TAB,60,2021-10-09
1992,100254,GLICLAZIDE,720665,DIAGLUMED,BIG,80MG,TAB,60,2021-10-09
1993,100254,GLICLAZIDE,719463,GLICLAZIDE UNICORN,SEV,80MG,TAB,60,2021-10-09
1994,100254,GLICLAZIDE,838209,GLYCRON,APM,80MG,TAB,60,2021-10-09
1995,100254,GLICLAZIDE,700717,GLYGARD,C-M,80MG,TAB,60,2021-10-09
1996,100254,GLICLAZIDE,700639,MYLAN GLICLAZIDE,MKG,80MG,TAB,60,2021-10-09
1997,100254,GLICLAZIDE,834866,SANDOZ GLICLAZIDE,ROL,80MG,TAB,60,2021-10-09
1998,100255,GLIMEPIRIDE,716714,ACCORD GLIMEPIRIDE,AOR,1MG,TAB,30,2021-10-09
1999,100255,GLIMEPIRIDE,831557,AMARYL,AVE,1MG,TAB,30,2021-10-09
2000,100255,GLIMEPIRIDE,717076,AUSTELL-GLIMEPIRIDE,ASL,1MG,TAB,30,2021-10-09
2001,100255,GLIMEPIRIDE,704362,GLAMARYL,WNT,1MG,TAB,30,2021-10-09
2002,100255,GLIMEPIRIDE,710904,SULPHONUR,SPP,1MG,TAB,30,2021-10-09
2003,100256,GLIMEPIRIDE,716715,ACCORD GLIMEPIRIDE,AOR,2MG,TAB,30,2021-10-09
2004,100256,GLIMEPIRIDE,831565,AMARYL,AVE,2MG,TAB,30,2021-10-09
2005,100256,GLIMEPIRIDE,717077,AUSTELL-GLIMEPIRIDE,ASL,2MG,TAB,30,2021-10-09
2006,100256,GLIMEPIRIDE,704363,GLAMARYL,WNT,2MG,TAB,30,2021-10-09
2007,100256,GLIMEPIRIDE,710905,SULPHONUR,SPP,2MG,TAB,30,2021-10-09
2008,100257,GLIMEPIRIDE,716716,ACCORD GLIMEPIRIDE,AOR,4MG,TAB,30,2021-10-09
2009,100257,GLIMEPIRIDE,831573,AMARYL,AVE,4MG,TAB,30,2021-10-09
2010,100257,GLIMEPIRIDE,717078,AUSTELL-GLIMEPIRIDE,ASL,4MG,TAB,30,2021-10-09
2011,100257,GLIMEPIRIDE,704364,GLAMARYL,WNT,4MG,TAB,30,2021-10-09
2012,100257,GLIMEPIRIDE,710906,SULPHONUR,SPP,4MG,TAB,30,2021-10-09
2013,100253,GRANISETRON,712892,ADCO-GRANISETRON,AIC,3MG/3ML,INJ,5,2021-10-09
2014,100253,GRANISETRON,720943,GRANISETRON FRESENIUS,FSK,3MG/3ML,INJ,5,2021-10-09
2015,100253,GRANISETRON,718525,GRANISETRON TEVA,TEV,3MG/3ML,INJ,5,2021-10-09
2016,100253,GRANISETRON,721165,GRANTRYL,BRI,3MG/3ML,INJ,5,2021-10-09
2017,100253,GRANISETRON,787019,KYTRIL,ROC,3MG/3ML,INJ,5,2021-10-09
2018,100253,GRANISETRON,714109,MYLAN GRANISETRON,MKG,3MG/3ML,INJ,5,2021-10-09
2019,100258,GRANISETRON,712891,ADCO-GRANISETRON,AIC,1MG/ML,INJ,5,2021-10-09
2020,100258,GRANISETRON,720942,GRANISETRON FRESENIUS,FSK,1MG/ML,INJ,5,2021-10-09
2021,100258,GRANISETRON,718524,GRANISETRON TEVA,TEV,1MG/ML,INJ,5,2021-10-09
2022,100258,GRANISETRON,715706,GRANITRIL,SUN,1MG/ML,INJ,5,2021-10-09
2023,100258,GRANISETRON,721164,GRANTRYL,BRI,1MG/ML,INJ,5,2021-10-09
2024,100258,GRANISETRON,861863,KYTRIL,ROC,1MG/ML,INJ,5,2021-10-09
2025,100259,GRANISETRON,713782,ASPEN GRANISETRON,APM,1MG,TAB,10,2021-10-09
2026,100259,GRANISETRON,716740,GRANICIP,C-M,1MG,TAB,10,2021-10-09
2027,100259,GRANISETRON,715707,GRANITRIL,SUN,1MG,TAB,10,2021-10-09
2028,100259,GRANISETRON,812374,KYTRIL,ROC,1MG,TAB,10,2021-10-09
2029,100260,GRANISETRON,713784,ASPEN GRANISETRON,APM,2MG,TAB,5,2021-10-09
2030,100260,GRANISETRON,715305,GRANICIP,C-M,2MG,TAB,5,2021-10-09
2031,100260,GRANISETRON,701453,KYTRIL,ROC,2MG,TAB,5,2021-10-09
2032,100271,HALOPERIDOL,719549,GULF HALOPERIDOL,GUD,5MG,TAB,30,2021-10-09
2033,100271,HALOPERIDOL,717759,HALOMAC (NAMIBIA ONLY),ERO,5MG,TAB,30,2021-10-09
2034,100271,HALOPERIDOL,763454,SERENACE,PFI,5MG,TAB,30,2021-10-09
2035,100903,HEPARIN SODIUM,707865,BIO-HEPARIN,BTL,5000 IU/ML,INJ,10,2021-10-09
2036,100903,HEPARIN SODIUM,730602,HEPARIN FRESENIUS,FSK,5000 IU/ML,INJ,10,2021-10-09
2037,100903,HEPARIN SODIUM,782262,HEPARIN FRESENIUS,FSK,5000 IU/ML,INJ,10,2021-10-09
2038,100739,HUMAN IMMUNOGLOBULIN*,707783,BERIGLOBIN P 2ML,ATP,160MG/ML,INJ,1,2021-10-09
2039,100739,HUMAN IMMUNOGLOBULIN*,731455,INTRAGAM 16% 2ML,NBT,160MG/ML,INJ,1,2021-10-09
2040,100740,HUMAN IMMUNOGLOBULIN*,707791,BERIGLOBIN P 5ML,ATP,160MG/ML,INJ,1,2021-10-09
2041,100740,HUMAN IMMUNOGLOBULIN*,731463,INTRAGAM 16% 5ML,NBT,160MG/ML,INJ,1,2021-10-09
2042,100274,HYDROCHLOROTHIAZIDE,3001173,GULF HYDROCHLOROTHIAZIDE,GUD,25MG,TAB,100,2021-10-09
2043,100274,HYDROCHLOROTHIAZIDE,890470,HEXAZIDE,ROL,25MG,TAB,100,2021-10-09
2044,100274,HYDROCHLOROTHIAZIDE,880949,RIDAQ,APM,25MG,TAB,100,2021-10-09
2045,100275,HYDROCORTISONE ACETATE,720011,DILUCORT,APM,50%,CRE,25,2021-10-09
2046,100275,HYDROCORTISONE ACETATE,764353,SKINCALM,APM,50%,CRE,25,2021-10-09
2047,100276,HYDROCORTISONE ACETATE,807834,BIOCORT,THE,1%,CRE,25,2021-10-09
2048,100276,HYDROCORTISONE ACETATE,745472,MYLOCORT,APM,1%,CRE,25,2021-10-09
2049,100276,HYDROCORTISONE ACETATE,810223,STOPITCH 20G,AIT,1%,CRE,25,2021-10-09
2050,100276,HYDROCORTISONE ACETATE,700445,VARI-HYDROCORTISONE,BPI,1%,CRE,25,2021-10-09
2051,100277,HYDROCORTISONE ACETATE,720038,DILUCORT,APM,1%,OIN,25,2021-10-09
2052,100277,HYDROCORTISONE ACETATE,745448,MYLOCORT,APM,1%,OIN,25,2021-10-09
2053,100272,HYDROCORTISONE SODIUM SUCCINATE,722809,MACLEODS HYDROCORTISONE,MCP,100MG,INJ,1,2021-10-09
2054,100272,HYDROCORTISONE SODIUM SUCCINATE,717432,PRIMACORT,ERO,100MG,INJ,1,2021-10-09
2055,100272,HYDROCORTISONE SODIUM SUCCINATE,709866,SOLU-CORTEF,PFI,100MG,INJ,1,2021-10-09
2056,100272,HYDROCORTISONE SODIUM SUCCINATE,765074,SOLU-CORTEF,PFI,100MG,INJ,1,2021-10-09
2057,100272,HYDROCORTISONE SODIUM SUCCINATE,3000535,SUCCICORT,CSI,100MG,INJ,1,2021-10-09
2058,100643,HYDROCORTISONE.MICONAZOLE,721254,MICORT,CSI,10MG/20MG,CRE,15,2021-10-09
2059,100643,HYDROCORTISONE/MICONAZOLE,717266,DAKTACORT,JAN,10MG/20MG,CRE,15,2021-10-09
2060,100643,HYDROCORTISONE/MICONAZOLE,715635,ELOZART,LBP,10MG/20MG,CRE,15,2021-10-09
2061,100862,HYDROXYUREA,731706,HYDREA,EQU,500MG,CAP,100,2021-10-09
2062,100862,HYDROXYUREA,720114,LEUKOCEL (NAMIBIA),ERO,500MG,CAP,100,2021-10-09
2063,100904,HYDROXYZINE HCL*,705497,ATERAX,APM,50MG/ML,INJ,10,2021-10-09
2064,100904,HYDROXYZINE HCL*,703584,PHARMA-Q HYDROXYZINE,PRQ,50MG/ML,INJ,10,2021-10-09
2065,100278,HYOSCINE BUTYLBROMIDE,711276,BUSCOPAN,AVE,10MG,TAB,10,2021-10-09
2066,100278,HYOSCINE BUTYLBROMIDE,731951,HYOSPASMOL,APM,10MG,TAB,10,2021-10-09
2067,100278,HYOSCINE BUTYLBROMIDE,717758,ORASPAS (NAMIBIA ONLY),ERO,10MG,TAB,10,2021-10-09
2068,100278,HYOSCINE BUTYLBROMIDE,762725,SCOPEX,ADI,10MG,TAB,10,2021-10-09
2069,100282,HYOSCINE BUTYLBROMIDE,825352,A-LENNON HYOSCINE BUTYLBROMIDE 1ML,APM,20MG/ML,INJ,10,2021-10-09
2070,100282,HYOSCINE BUTYLBROMIDE,711306,BUSCOPAN,AVE,20MG/ML,INJ,10,2021-10-09
2071,100282,HYOSCINE BUTYLBROMIDE,715836,HYOSCINE BUTYLBROMIDE FRESENIUS,FSK,20MG/ML,INJ,10,2021-10-09
2072,100282,HYOSCINE BUTYLBROMIDE,731943,HYOSPASMOL,APM,20MG/ML,INJ,10,2021-10-09
2073,100282,HYOSCINE BUTYLBROMIDE,701514,PHARMA-Q HYOSCINE BUTYLBROMIDE,PRQ,20MG/ML,INJ,10,2021-10-09
2074,100282,HYOSCINE BUTYLBROMIDE,762733,SCOPEX,ADI,20MG/ML,INJ,10,2021-10-09
2075,100279,HYOSCINE BUTYLBROMIDE,797413,BUSCOPAN,AVE,5MG/5ML,SYR,100,2021-10-09
2076,100279,HYOSCINE BUTYLBROMIDE,707213,HYOSPASMOL,APM,5MG/5ML,SYR,100,2021-10-09
2077,100279,HYOSCINE BUTYLBROMIDE,703383,SCOPEX,ADI,5MG/5ML,SYR,100,2021-10-09
2078,100882,IBANDRONIC ACID*,893255,BONDRONAT,ADI,2MG2ML,INJ,1,2021-10-09
2079,100882,IBANDRONIC ACID*,3000787,BONRIX,AOR,2MG/2ML,INJ,1,2021-10-09
2080,100883,IBANDRONIC ACID*,710463,BONDRONAT,ADI,6MG/6ML,INJ,1,2021-10-09
2081,100883,IBANDRONIC ACID*,3000788,BONRIX,AOR,6MG/6ML,INJ,1,2021-10-09
2082,100290,IBUPROFEN,892302,ADVIL LIQUIGEL,PFI,200MG,CAP,100,2021-10-09
2083,100290,IBUPROFEN,717155,AUSTELL IBUPROFEN,ASL,200MG,CAP,100,2021-10-09
2084,100290,IBUPROFEN,721118,AUSTIFEN,ASL,200MG,TAB,100,2021-10-09
2085,100290,IBUPROFEN,708186,BETAGESIC,AIT,200MG,TAB,100,2021-10-09
2086,100290,IBUPROFEN,787426,BETAPROFEN,BET,200MG,TAB,100,2021-10-09
2087,100290,IBUPROFEN,710822,BRUFEN,ABB,200MG,TAB,100,2021-10-09
2088,100290,IBUPROFEN,895196,IBOFLAM,PCC,200MG,TAB,100,2021-10-09
2089,100290,IBUPROFEN,705940,IBU,INA,200MG,TAB,100,2021-10-09
2090,100290,IBUPROFEN,721114,IBUCARE,ASL,200MG,TAB,100,2021-10-09
2091,100290,IBUPROFEN,700316,IBUCINE,PAC,200MG,TAB,100,2021-10-09
2092,100290,IBUPROFEN,868221,IBUNATE,GUD,200MG,CAP,100,2021-10-09
2093,100290,IBUPROFEN,708536,IBUSOR,DEZ,200MG,CAP,100,2021-10-09
2094,100290,IBUPROFEN,733741,INZA,APM,200MG,TAB,100,2021-10-09
2095,100290,IBUPROFEN,868469,LENAFEN,APM,200MG,TAB,100,2021-10-09
2096,100290,IBUPROFEN,748560,NUROFEN,R&B,200MG,TAB,100,2021-10-09
2097,100290,IBUPROFEN,3001126,NUROFEN EXPRESS,R&B,200MG,TAB,100,2021-10-09
2098,100290,IBUPROFEN,3002435,NUROFEN EXPRESS,R&B,200MG,CAP,100,2021-10-09
2099,100290,IBUPROFEN,824852,RANFEN,RAN,200MG,TAB,100,2021-10-09
2100,100291,IBUPROFEN,780596,ADCO-IBUPROFEN,ADI,400MG,CAP,12,2021-10-09
2101,100291,IBUPROFEN,716004,ADVIL LIQUIGEL,PFI,400MG,CAP,12,2021-10-09
2102,100291,IBUPROFEN,717153,AUSTELL IBUPROFEN,ASL,400MG,TAB,12,2021-10-09
2103,100291,IBUPROFEN,721119,AUSTIFEN,ASL,400MG,TAB,12,2021-10-09
2104,100291,IBUPROFEN,701975,BETAPROFEN 400 FC,BET,400MG,TAB,12,2021-10-09
2105,100291,IBUPROFEN,708290,BREN,MDI,400MG,TAB,12,2021-10-09
2106,100291,IBUPROFEN,710830,BRUFEN,PCP,400MG,TAB,12,2021-10-09
2107,100291,IBUPROFEN,721116,IBUCARE,ASL,400MG,TAB,12,2021-10-09
2108,100291,IBUPROFEN,700318,IBUCINE,PAC,400MG,TAB,12,2021-10-09
2109,100291,IBUPROFEN,722755,IBUPROFEN BP (NAMIBIA ONLY),CSI,400MG,TAB,12,2021-10-09
2110,100291,IBUPROFEN,897984,NUROFEN PERIOD PAIN,R&B,400MG,TAB,12,2021-10-09
2111,100291,IBUPROFEN,701654,RANFEN 400,SUN,400MG,TAB,12,2021-10-09
2112,100293,IBUPROFEN,710857,BRUFEN PAED,ABB,100MG/5ML,SUSP,100,2021-10-09
2113,100293,IBUPROFEN,700315,IBUCINE PAEDIATRIC,PAC,100MG/5ML,SUSP,100,2021-10-09
2114,100293,IBUPROFEN,704781,IBUGESIC,ABB,100MG/5ML,SUSP,100,2021-10-09
2115,100293,IBUPROFEN,721335,INFLAMAX PAEDIATRIC,PAC,100MG/5ML,SUSP,100,2021-10-09
2116,100293,IBUPROFEN,700695,NUROFEN FOR CHILDREN S/F,R&B,100MG/5ML,SUSP,100,2021-10-09
2117,100293,IBUPROFEN,712683,NUROFEN FOR CHILDREN STRAWBERRY,R&B,100MG/5ML,SUSP,100,2021-10-09
2118,100466,IBUPROFEN/PARACETAMOL/CODEINE,705245,MYBULEN,APM,250/200/10,SUS,100,2021-10-09
2119,100466,IBUPROFEN/PARACETAMOL/CODEINE,793744,MYPRODOL,API,250/200/10,SUS,100,2021-10-09
2120,100295,IBUPROFEN/PSEUDOEPHEDRINE,795623,ADVIL CS,PFI,200MG/30MG,TAB,20,2021-10-09
2121,100295,IBUPROFEN/PSEUDOEPHEDRINE,707952,BENYLIN FOR COLDS,PFI,200MG/30MG,TAB,20,2021-10-09
2122,100295,IBUPROFEN/PSEUDOEPHEDRINE,721827,IBUMAX COLD & FLU,PAC,200MG/30MG,TAB,20,2021-10-09
2123,100295,IBUPROFEN/PSEUDOEPHEDRINE,826847,NUROFEN COLD AND FLU,R&B,200MG/30MG,TAB,20,2021-10-09
2124,100295,IBUPROFEN/PSEUDOEPHEDRINE,702941,SINUTAB 3-WAY,J&J,200MG/30MG,TAB,20,2021-10-09
2125,100715,IMATINIB MESYLATE,705491,GLEEVEC,NVT,100MG,TAB,60,2021-10-09
2126,100715,IMATINIB MESYLATE,722780,IMATINIB ACCORD,AOR,100MG,TAB,60,2021-10-09
2127,100715,IMATINIB MESYLATE,718595,IMAVEC,C-M,100MG,CAP,60,2021-10-09
2128,100715,IMATINIB MESYLATE,722940,MIVESTA,AOR,100MG,CAP,60,2021-10-09
2129,100715,IMATINIB MESYLATE,719926,SUNMATIN,SUN,100MG,TAB,60,2021-10-09
2130,100715,IMATINIB MESYLATE,718477,VATIVIO,NVT,100MG,CAP,60,2021-10-09
2131,100716,IMATINIB MESYLATE,705490,GLEEVEC,NVT,400MG,TAB,30,2021-10-09
2132,100716,IMATINIB MESYLATE,722788,IMATINIB ACCORD,AOR,400MG,TAB,30,2021-10-09
2133,100716,IMATINIB MESYLATE,723296,IMAVEC,C-M,400MG,TAB,30,2021-10-09
2134,100716,IMATINIB MESYLATE,722964,MIVESTA,AOR,400MG,TAB,30,2021-10-09
2135,100716,IMATINIB MESYLATE,719927,SUNMATIN,SUN,400MG,TAB,30,2021-10-09
2136,100716,IMATINIB MESYLATE,3000431,VATIVIO,NVT,400MG,TAB,30,2021-10-09
2137,100296,IMIPRAMINE HCL,724661,ETHIPRAMINE,APM,10MG,TAB,100,2021-10-09
2138,100296,IMIPRAMINE HCL,771120,TOFRANIL,PHO,10MG,TAB,100,2021-10-09
2139,100292,INDAPAMIDE,716962,DYNA INDAPAMIDE SR,PDY,1.5MG,TAB,30,2021-10-09
2140,100292,INDAPAMIDE,830836,NATRILIX SR,SEV,1.5MG,TAB,30,2021-10-09
2141,100298,INDAPAMIDE,710313,CIPLA-INDAPAMIDE,C-M,2.5MG,TAB,30,2021-10-09
2142,100298,INDAPAMIDE,819417,DAPAMAX,ADI,2.5MG,TAB,30,2021-10-09
